ID,spk_id,path,duration
common_voice_fa_23790059,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790059.mp3,3.42
common_voice_fa_23790060,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790060.mp3,5.436
common_voice_fa_23790061,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790061.mp3,6.156
common_voice_fa_23790063,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790063.mp3,4.932
common_voice_fa_23790070,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790070.mp3,5.22
common_voice_fa_23790071,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790071.mp3,3.42
common_voice_fa_23790072,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790072.mp3,5.22
common_voice_fa_23790074,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790074.mp3,6.768
common_voice_fa_23790085,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790085.mp3,3.78
common_voice_fa_23790086,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790086.mp3,6.012
common_voice_fa_23790087,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790087.mp3,7.308
common_voice_fa_23790088,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790088.mp3,4.572
common_voice_fa_23790089,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790089.mp3,4.716
common_voice_fa_23790091,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790091.mp3,5.796
common_voice_fa_23790092,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790092.mp3,4.968
common_voice_fa_23790094,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790094.mp3,5.94
common_voice_fa_23790095,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790095.mp3,3.168
common_voice_fa_23790096,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790096.mp3,5.328
common_voice_fa_23790098,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790098.mp3,8.208
common_voice_fa_23790100,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790100.mp3,6.84
common_voice_fa_23790101,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790101.mp3,4.86
common_voice_fa_23790102,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790102.mp3,4.32
common_voice_fa_23790103,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790103.mp3,5.292
common_voice_fa_23790112,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790112.mp3,2.916
common_voice_fa_23790113,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790113.mp3,4.356
common_voice_fa_23790114,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790114.mp3,2.52
common_voice_fa_23790115,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790115.mp3,5.868
common_voice_fa_23790116,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790116.mp3,2.448
common_voice_fa_23790120,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790120.mp3,5.94
common_voice_fa_23790121,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790121.mp3,6.3
common_voice_fa_23790122,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790122.mp3,3.636
common_voice_fa_23790123,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790123.mp3,3.708
common_voice_fa_23790124,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790124.mp3,5.688
common_voice_fa_23790134,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790134.mp3,4.428
common_voice_fa_23790135,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790135.mp3,4.356
common_voice_fa_23790136,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790136.mp3,4.608
common_voice_fa_23790137,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790137.mp3,5.652
common_voice_fa_23790138,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790138.mp3,5.22
common_voice_fa_23790140,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790140.mp3,2.88
common_voice_fa_23790141,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790141.mp3,4.32
common_voice_fa_23790142,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790142.mp3,6.408
common_voice_fa_23790143,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790143.mp3,3.132
common_voice_fa_23790144,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790144.mp3,6.012
common_voice_fa_23790145,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790145.mp3,3.06
common_voice_fa_23790146,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790146.mp3,5.22
common_voice_fa_23790147,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790147.mp3,3.708
common_voice_fa_23790148,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790148.mp3,7.092
common_voice_fa_23790149,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790149.mp3,6.732
common_voice_fa_23790150,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790150.mp3,6.408
common_voice_fa_23790151,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790151.mp3,6.156
common_voice_fa_23790152,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790152.mp3,5.94
common_voice_fa_23790153,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790153.mp3,4.248
common_voice_fa_23790154,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790154.mp3,3.996
common_voice_fa_23790155,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790155.mp3,3.42
common_voice_fa_23790156,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790156.mp3,3.708
common_voice_fa_23790157,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790157.mp3,5.688
common_voice_fa_23790158,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790158.mp3,5.4
common_voice_fa_23790159,803c873dd0cb7014525cf8160ae2ab365361a9adb341ee906e3912c2cc0989455583456981c9e49a87fb8948e24bbf3c20ee5da642f6cc6937f28d467051759e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23790159.mp3,3.996
common_voice_fa_23380997,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23380997.mp3,4.608
common_voice_fa_23381004,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23381004.mp3,3.888
common_voice_fa_23381126,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23381126.mp3,5.076
common_voice_fa_23381129,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23381129.mp3,5.364
common_voice_fa_23381142,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23381142.mp3,5.94
common_voice_fa_23381144,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23381144.mp3,6.444
common_voice_fa_23381145,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23381145.mp3,3.816
common_voice_fa_23387824,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23387824.mp3,5.22
common_voice_fa_23387825,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23387825.mp3,5.868
common_voice_fa_23387826,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23387826.mp3,5.652
common_voice_fa_23492018,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23492018.mp3,6.912
common_voice_fa_23492023,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23492023.mp3,4.932
common_voice_fa_23492031,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23492031.mp3,5.868
common_voice_fa_23492040,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23492040.mp3,5.508
