ID,spk_id,path,duration
common_voice_fa_18205323,a90d4d75b5486964e640804b318fc4885a98fd95b8f2634df583d955b23a9bd5f26221058d3c9423a908393fd2e4096d94f2041ac7052564ca1ba1eb04619dbf,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18205323.mp3,3.708
common_voice_fa_18205328,a90d4d75b5486964e640804b318fc4885a98fd95b8f2634df583d955b23a9bd5f26221058d3c9423a908393fd2e4096d94f2041ac7052564ca1ba1eb04619dbf,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18205328.mp3,8.748
common_voice_fa_18205337,088f83d480757fa9f67f029f4d8fd1c7db4d9195cd4f7dfd790e65667ced05f05159ee9ac277e241a627f5e850d668c52bd28d6f9dc292804c3631c774f81d67,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18205337.mp3,9.108
common_voice_fa_18205483,ff16bb2690d3892673c5885ea062979512fbc408f10533cbba7ef9a3af70ab85113b8deff44e26d6842f26f4f16c94516bd2ea0ea78d974b73f42a68fe60c557,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18205483.mp3,8.208
common_voice_fa_18206599,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206599.mp3,4.284
common_voice_fa_18206608,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206608.mp3,10.116
common_voice_fa_18206621,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206621.mp3,2.988
common_voice_fa_18206622,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206622.mp3,7.488
common_voice_fa_18206623,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206623.mp3,4.464
common_voice_fa_18206642,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206642.mp3,3.42
common_voice_fa_18206643,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206643.mp3,7.74
common_voice_fa_18206644,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206644.mp3,7.812
common_voice_fa_18206649,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206649.mp3,3.096
common_voice_fa_18206654,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206654.mp3,3.204
common_voice_fa_18206660,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206660.mp3,2.772
common_voice_fa_18206661,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206661.mp3,2.988
common_voice_fa_18206662,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206662.mp3,4.248
common_voice_fa_18206663,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206663.mp3,5.04
common_voice_fa_18206783,feb725f2f3b211dee1fee4f18a9a01a0fff01028cc4ecc30039964bb40de242933cd5afa9dc52bfa5354592ca360144dccc68b9c6cdb7dd664fc267507c8ed10,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206783.mp3,4.356
common_voice_fa_18206786,feb725f2f3b211dee1fee4f18a9a01a0fff01028cc4ecc30039964bb40de242933cd5afa9dc52bfa5354592ca360144dccc68b9c6cdb7dd664fc267507c8ed10,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206786.mp3,4.5
common_voice_fa_18206795,feb725f2f3b211dee1fee4f18a9a01a0fff01028cc4ecc30039964bb40de242933cd5afa9dc52bfa5354592ca360144dccc68b9c6cdb7dd664fc267507c8ed10,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206795.mp3,10.368
common_voice_fa_18206808,ef76e25e2fbf10fdbdd47d9477a6888e6226106e44d8c6a2ecdc0bce40dea00376e94115fefa4624e972948ced4e61f2391da820e9f7126d3d1791ad6ba29980,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206808.mp3,6.156
common_voice_fa_18206874,ef76e25e2fbf10fdbdd47d9477a6888e6226106e44d8c6a2ecdc0bce40dea00376e94115fefa4624e972948ced4e61f2391da820e9f7126d3d1791ad6ba29980,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206874.mp3,10.476
common_voice_fa_18206948,ef76e25e2fbf10fdbdd47d9477a6888e6226106e44d8c6a2ecdc0bce40dea00376e94115fefa4624e972948ced4e61f2391da820e9f7126d3d1791ad6ba29980,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206948.mp3,5.4
common_voice_fa_18206949,ef76e25e2fbf10fdbdd47d9477a6888e6226106e44d8c6a2ecdc0bce40dea00376e94115fefa4624e972948ced4e61f2391da820e9f7126d3d1791ad6ba29980,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18206949.mp3,2.808
common_voice_fa_18207489,e8b31227c92a42ae81e1d4a23dff932dc8c9553f5e54c47fbb9212dde6c7a7f2ec388745ee370b79436758fa7651297c3a2a001b24a22088152cbdd4264dec61,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18207489.mp3,4.572
common_voice_fa_18207507,e8b31227c92a42ae81e1d4a23dff932dc8c9553f5e54c47fbb9212dde6c7a7f2ec388745ee370b79436758fa7651297c3a2a001b24a22088152cbdd4264dec61,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18207507.mp3,6.84
common_voice_fa_18207580,af6b285c5e1573c75e27bdf9dadce8e1bb6af95049630f1ba175a70db1d23d9d5ef25a02c1167f1a092f23a5260b91f98e8a1680f10f862f4c3b6a022df0abf2,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18207580.mp3,5.58
common_voice_fa_18207621,b5602da1a90cdbf3ea0cd6684d425bb5ca71bbdadb81fbd043d359c11f5b24488b3cd22f180eb1d4ae523f5e4ff37f79a3dc0356b633b0a66c708a2970afcf79,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18207621.mp3,6.84
common_voice_fa_18208035,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208035.mp3,2.268
common_voice_fa_18208045,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208045.mp3,4.212
common_voice_fa_18208053,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208053.mp3,2.628
common_voice_fa_18208059,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208059.mp3,8.856
common_voice_fa_18208087,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208087.mp3,1.872
common_voice_fa_18208094,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208094.mp3,8.028
common_voice_fa_18208116,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208116.mp3,1.656
common_voice_fa_18208208,a3849feb3f43da3445e9993d80070edcdf534ed7e564bc45ceefeaa1871d7f396a190cda01ca8f42b7d1078b5e670bdb587f46a627b73d4e832e687c27b92646,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208208.mp3,7.956
common_voice_fa_18208228,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208228.mp3,5.76
common_voice_fa_18208271,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208271.mp3,7.164
common_voice_fa_18208349,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208349.mp3,8.82
common_voice_fa_18208360,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208360.mp3,3.204
common_voice_fa_18208380,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208380.mp3,7.38
common_voice_fa_18208420,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208420.mp3,4.14
common_voice_fa_18208423,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18208423.mp3,2.52
common_voice_fa_18209156,35fb13de2b7da84b5275176a5fa11aba01794bc8773b14ff318bc13a7906c9a38f896042c1a6185e4d42227b78cd7d92f850f36d2c8d418688c0d30e944f3e36,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209156.mp3,7.524
common_voice_fa_18209159,35fb13de2b7da84b5275176a5fa11aba01794bc8773b14ff318bc13a7906c9a38f896042c1a6185e4d42227b78cd7d92f850f36d2c8d418688c0d30e944f3e36,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209159.mp3,4.572
common_voice_fa_18209161,35fb13de2b7da84b5275176a5fa11aba01794bc8773b14ff318bc13a7906c9a38f896042c1a6185e4d42227b78cd7d92f850f36d2c8d418688c0d30e944f3e36,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209161.mp3,3.816
common_voice_fa_18209189,35fb13de2b7da84b5275176a5fa11aba01794bc8773b14ff318bc13a7906c9a38f896042c1a6185e4d42227b78cd7d92f850f36d2c8d418688c0d30e944f3e36,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209189.mp3,6.12
common_voice_fa_18209430,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209430.mp3,8.532
common_voice_fa_18209442,2decde334c92ad8cf30018a657d36597a8cd99024f1833642ed75f2e0c0446cf50d710d8160a310554e12b9e02a82a7f766a4a0d7519742336d3086b6fa6084a,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209442.mp3,10.332
common_voice_fa_18209548,b3ad11d9334e001f1812008a044e37e7645ba1fc71d65329c3f26ca52c67840e789666c1c378ae5620c444f2fb1d70942e4add1738d4ce9204f1848f37b499fe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209548.mp3,7.236
common_voice_fa_18209605,cb016c13089eb0ed78d936e58ab7828a90f4915d6bb1b2cf605012af5887f50384284fe945e3eef200f9a2b4b092c5a7cb1f189c8cbd3303b750b7554aab8e41,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209605.mp3,7.92
common_voice_fa_18209823,cb016c13089eb0ed78d936e58ab7828a90f4915d6bb1b2cf605012af5887f50384284fe945e3eef200f9a2b4b092c5a7cb1f189c8cbd3303b750b7554aab8e41,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209823.mp3,4.932
common_voice_fa_18209826,cb016c13089eb0ed78d936e58ab7828a90f4915d6bb1b2cf605012af5887f50384284fe945e3eef200f9a2b4b092c5a7cb1f189c8cbd3303b750b7554aab8e41,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209826.mp3,8.1
common_voice_fa_18209829,6669fa691c805f4cb2eb2ab7b19d5f56308fe8baf6d03897ec0aa5dd3e8219e0ae0b7fe894c09a118cde2d5d88b72503576cf470e8d4b3d0b83aa59f62287933,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209829.mp3,8.208
common_voice_fa_18209856,cb016c13089eb0ed78d936e58ab7828a90f4915d6bb1b2cf605012af5887f50384284fe945e3eef200f9a2b4b092c5a7cb1f189c8cbd3303b750b7554aab8e41,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209856.mp3,5.076
common_voice_fa_18209863,cb016c13089eb0ed78d936e58ab7828a90f4915d6bb1b2cf605012af5887f50384284fe945e3eef200f9a2b4b092c5a7cb1f189c8cbd3303b750b7554aab8e41,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209863.mp3,2.412
common_voice_fa_18209897,6669fa691c805f4cb2eb2ab7b19d5f56308fe8baf6d03897ec0aa5dd3e8219e0ae0b7fe894c09a118cde2d5d88b72503576cf470e8d4b3d0b83aa59f62287933,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18209897.mp3,4.968
common_voice_fa_18210455,e8b31227c92a42ae81e1d4a23dff932dc8c9553f5e54c47fbb9212dde6c7a7f2ec388745ee370b79436758fa7651297c3a2a001b24a22088152cbdd4264dec61,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18210455.mp3,5.868
common_voice_fa_18210463,e8b31227c92a42ae81e1d4a23dff932dc8c9553f5e54c47fbb9212dde6c7a7f2ec388745ee370b79436758fa7651297c3a2a001b24a22088152cbdd4264dec61,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18210463.mp3,7.02
common_voice_fa_18210486,e8b31227c92a42ae81e1d4a23dff932dc8c9553f5e54c47fbb9212dde6c7a7f2ec388745ee370b79436758fa7651297c3a2a001b24a22088152cbdd4264dec61,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18210486.mp3,5.688
common_voice_fa_18210787,e8b31227c92a42ae81e1d4a23dff932dc8c9553f5e54c47fbb9212dde6c7a7f2ec388745ee370b79436758fa7651297c3a2a001b24a22088152cbdd4264dec61,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18210787.mp3,7.488
common_voice_fa_18211855,7f2edda375e4b72f608f2b15be49bd53a151ffd28c3ad69a90a1cdcb04b8f335c24fe72b5c837a074f9c12bddb567a9672ec3d1b3653cea2c81eb6730bead75c,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18211855.mp3,3.636
common_voice_fa_18212023,3a0e57bb5d1bb130af0da39f7ebefa193a852a48b75d816eea701efffd625a3a45e2ff61c84d5b55a592448a0ddac62ee87a15dbc3d44e48be6a40751c81c3d1,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18212023.mp3,4.32
common_voice_fa_18212025,3a0e57bb5d1bb130af0da39f7ebefa193a852a48b75d816eea701efffd625a3a45e2ff61c84d5b55a592448a0ddac62ee87a15dbc3d44e48be6a40751c81c3d1,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18212025.mp3,5.328
common_voice_fa_18212029,3a0e57bb5d1bb130af0da39f7ebefa193a852a48b75d816eea701efffd625a3a45e2ff61c84d5b55a592448a0ddac62ee87a15dbc3d44e48be6a40751c81c3d1,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18212029.mp3,4.356
common_voice_fa_18212091,27d171bf6adb5990b64070c1735c3e3827399f0d9e3047e7b3d873d4ea975a3346ef4a71914a5b9c9f32008e20b08c97db7d0c8f9f72c975d72dacc8290959fb,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18212091.mp3,3.24
common_voice_fa_18212094,27d171bf6adb5990b64070c1735c3e3827399f0d9e3047e7b3d873d4ea975a3346ef4a71914a5b9c9f32008e20b08c97db7d0c8f9f72c975d72dacc8290959fb,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18212094.mp3,3.708
common_voice_fa_18212097,27d171bf6adb5990b64070c1735c3e3827399f0d9e3047e7b3d873d4ea975a3346ef4a71914a5b9c9f32008e20b08c97db7d0c8f9f72c975d72dacc8290959fb,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18212097.mp3,5.688
common_voice_fa_18212965,9b68239db3eea1f793ed6bc008b9d6398fdd3c0b05dfe417bbed8e1256207a4832d1c23a1007979ed173f5c3128fcefcff5c37d8975b3d2e432145a3681f25c6,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18212965.mp3,5.436
common_voice_fa_18213076,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213076.mp3,3.204
common_voice_fa_18213306,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213306.mp3,2.628
common_voice_fa_18213309,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213309.mp3,2.952
common_voice_fa_18213334,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213334.mp3,7.632
common_voice_fa_18213369,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213369.mp3,3.924
common_voice_fa_18213370,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213370.mp3,4.176
common_voice_fa_18213553,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213553.mp3,5.94
common_voice_fa_18213631,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213631.mp3,5.328
common_voice_fa_18213632,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213632.mp3,5.076
common_voice_fa_18213638,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213638.mp3,3.168
common_voice_fa_18213639,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213639.mp3,3.276
common_voice_fa_18213654,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213654.mp3,3.564
common_voice_fa_18213680,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213680.mp3,8.892
common_voice_fa_18213716,c40ad09a4e7bca83f4778abf62adb590a353c71083e7752c1c957733e9d5bf2a7bfb69afb7777dd45480be013292ca352923485269ad5a506c10dc44778652fd,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18213716.mp3,10.188
common_voice_fa_18214704,4c485e1e25bbb0bc5648272d63318f08190156d0d4072fd6d480306354b60c1e85df767ca2a0ffd02a1a937d6d3f222c3aa037a50dfe9fdd357af89e4360a5c5,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18214704.mp3,7.308
common_voice_fa_18215997,d59dc2436fd2fd643f3c2e0889b3f48623eaeb1625394f0d09be339b2ec731e15cbca25a283340a4f475fe97940d01ce9708c5c2a1c81f375719b2515b4afff1,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18215997.mp3,10.332
