ID,spk_id,path,duration
common_voice_fa_19099799,0d358649ded3baf7f476eeb2ba44fc2cfc195824b0294fcb4a2059c4e6a2e6ab1aede4dd71f5df11fb4550d6db6ee9e45244180d9692ea897afb86cc0471caa0,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19099799.mp3,30.6
common_voice_fa_20980819,0cbd01bde0631b04a322481c7bf77fdbbdfd4b3929b06a7dbec5ea7c8582e656984121742eb22ba95d721ae5a84cb679c0a12b0d165f8784db690ea9f6b2dff7,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20980819.mp3,7.92
common_voice_fa_19076958,7006b86f3da6c2c67655260e2a12b3f53f72340579babbc735cf63ad9cb5266df608b614696cb1b9a352620e54417ead7cfec3097d40b991cb5e3e10d40c1583,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19076958.mp3,9.216
common_voice_fa_19189717,0d358649ded3baf7f476eeb2ba44fc2cfc195824b0294fcb4a2059c4e6a2e6ab1aede4dd71f5df11fb4550d6db6ee9e45244180d9692ea897afb86cc0471caa0,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19189717.mp3,10.224
common_voice_fa_20138405,045313dea664e9b5cfc4bd4b0211b1517740f736ca6204255180d0216644a3b23da079514e084f3562fb92e41f853d14c82bb8c8b9241aa190c7509133573655,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20138405.mp3,7.2
common_voice_fa_20218419,297bb294eb1f378ef12d70c03bac564b93bad1a711a20a54e33d0289baddd98603df30e337560d1ce7e91bfb2f4d6895e56dbadfbdfbf4f5ed414bc10c5e13c4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20218419.mp3,8.496
common_voice_fa_20057763,08e132d1adf9e3ff20ec75f6611d5254f51108807c01b6460c0ab67f4fc458b81a2d206090b68c106fd70ba7a3475faebb2569e3efb0c2c6b18218405bcc7e39,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20057763.mp3,8.784
common_voice_fa_19902711,0b2082fc8864105d29d66492f54d4c6195654f1391ac7d1aa61e228c39d59f3132cf3241b72e8cd23c895d3546d7ffde2be0ee1ab0efa63e0fed134ccfbc1918,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19902711.mp3,7.344
common_voice_fa_20051523,cb9a12f7b626240f7d2a81750e611d2c584b1bb8703e2f97348bf6c805a1c65a6f6985c1cec2a45447729c297c894567aec05eafef7fc64f89fb15abaeca847d,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20051523.mp3,15.984
common_voice_fa_18613477,23eabc95adb228135ec48d8c2bad08c155006290a8e927927da5d201d29c8f537a3d5d863bc23923b06c1a250f7604e5e3b2a19fdb1535690bc3f7ca309a33bb,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18613477.mp3,28.44
common_voice_fa_19883792,975cc87153d1e89a89b3cfaaaf86e6a22178b552bd093b155be7b5cb70cf7f545970ae4f07d657bd6d80bebc60365b108a12f6c04270349e66bed3b7d6557c87,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19883792.mp3,9.144
common_voice_fa_23492198,692e3f3a165b5fbc5b05142282956387423a92c32c81dbe2d2390de932cc751318324279f6f7abfb3bc7da310b3479c83c07dde2418510599da55bdb81794ac4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23492198.mp3,15.696
common_voice_fa_18546395,b8aa5eee09a134746adc1a4396d134f2ee2755d7bf7ffaf4bf6619fca4697e674afb2779176d50f5d92e88a1b6607f507b0782ae57eee57eeb3b43650e1a60ec,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18546395.mp3,21.096
common_voice_fa_18641294,363cb836dd083727360161e0adb27222fb2a409fff59974db9555c1a2373abe8b84312861b388af504e10cebaefcbd692f7d22c745009a486eacbdd3f7bc1c38,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18641294.mp3,9.216
common_voice_fa_19592218,edc4245160b2221d6a94ea4f2c57a8857cc541bf2364f49532a94946a283f20d0d1170860bd08336fc69d011e7db6090dcefa9d82bc0c1fc1f43bb5aff5d1fa4,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19592218.mp3,10.224
common_voice_fa_19898869,0b2082fc8864105d29d66492f54d4c6195654f1391ac7d1aa61e228c39d59f3132cf3241b72e8cd23c895d3546d7ffde2be0ee1ab0efa63e0fed134ccfbc1918,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19898869.mp3,7.776
common_voice_fa_20082819,cb9a12f7b626240f7d2a81750e611d2c584b1bb8703e2f97348bf6c805a1c65a6f6985c1cec2a45447729c297c894567aec05eafef7fc64f89fb15abaeca847d,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20082819.mp3,9.216
common_voice_fa_19304972,0d358649ded3baf7f476eeb2ba44fc2cfc195824b0294fcb4a2059c4e6a2e6ab1aede4dd71f5df11fb4550d6db6ee9e45244180d9692ea897afb86cc0471caa0,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19304972.mp3,15.264
common_voice_fa_25126937,bd2a50ba77e7fb3a1be523dbccc50a778ee563c1eb7e01d13ba53e04ad4ab2ec2d03b4c9ffa9910df6f378c1a2d9fc654bdc0e290daede361e6544fad9070549,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_25126937.mp3,9.144
common_voice_fa_19395907,cdeaa82ace1418ac5dd5b612d955ba8949291632a124d75b23434539396f3a5cd8d844090abb0b1fb2d188d33eab1587eb01b289d468a4dbc7982b851129e6f2,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19395907.mp3,9.144
common_voice_fa_20034023,08e132d1adf9e3ff20ec75f6611d5254f51108807c01b6460c0ab67f4fc458b81a2d206090b68c106fd70ba7a3475faebb2569e3efb0c2c6b18218405bcc7e39,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20034023.mp3,8.64
common_voice_fa_19117284,0d358649ded3baf7f476eeb2ba44fc2cfc195824b0294fcb4a2059c4e6a2e6ab1aede4dd71f5df11fb4550d6db6ee9e45244180d9692ea897afb86cc0471caa0,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19117284.mp3,9.648
common_voice_fa_20191472,045313dea664e9b5cfc4bd4b0211b1517740f736ca6204255180d0216644a3b23da079514e084f3562fb92e41f853d14c82bb8c8b9241aa190c7509133573655,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20191472.mp3,8.352
common_voice_fa_19888959,cb9a12f7b626240f7d2a81750e611d2c584b1bb8703e2f97348bf6c805a1c65a6f6985c1cec2a45447729c297c894567aec05eafef7fc64f89fb15abaeca847d,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19888959.mp3,10.368
common_voice_fa_19220671,76894d2b093c81b785dafc4958a133467fa9702cb6d63aad03315c3957f0b30e815c1ca44642a8e8f69732a57f1c3a2a42d2cb349f3033aeddcdcdc8263856d2,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19220671.mp3,15.48
common_voice_fa_20096417,975cc87153d1e89a89b3cfaaaf86e6a22178b552bd093b155be7b5cb70cf7f545970ae4f07d657bd6d80bebc60365b108a12f6c04270349e66bed3b7d6557c87,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20096417.mp3,11.952
common_voice_fa_18620462,2d6e2c570ec18e331cab07eacec31792b2dfc34aa12dd7aee6cfd1c4a8f7db3b17e2d03190ac0f7b3ab2f54e42477b8649cde127aa656bd2e276be6cb02b5a3b,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18620462.mp3,15.336
common_voice_fa_18618841,a77e107ecc35d8486bacc32228a3c9e4dc78831407319c8fc870162706328f003684e64a94596892d436e8946ba12365c90e6f83d4277e334e275fd77ef69a3d,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18618841.mp3,10.8
common_voice_fa_18621023,eeaefe549d749299443d12c084012c46906f81ef6c1d105f4dfbf2e51d0ff4de30fee5ed7a2814ba579b4ab9a0c9ab3d1e3f19c4fee0cc792067173dd683d250,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18621023.mp3,13.536
common_voice_fa_18753123,363cb836dd083727360161e0adb27222fb2a409fff59974db9555c1a2373abe8b84312861b388af504e10cebaefcbd692f7d22c745009a486eacbdd3f7bc1c38,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18753123.mp3,11.88
common_voice_fa_19326948,d149cb8db68cdc9f7d087d3d1ecee96ef065c749af6fd63dbf919a5ee620e7e14d04e5c522949bb00388d0334d3c73078491ef3ff12b041002df8832a4b72bbf,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19326948.mp3,8.136
common_voice_fa_19218729,ffdad509e43353599ac3f847d89d39a420a0b0a5d587921c736f89a22870a00bb6c5aaf2fbd2faa8e055df7c75182a1f8a3fe2fdb2d41336016ed606561558db,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19218729.mp3,9.0
common_voice_fa_19567987,cdeaa82ace1418ac5dd5b612d955ba8949291632a124d75b23434539396f3a5cd8d844090abb0b1fb2d188d33eab1587eb01b289d468a4dbc7982b851129e6f2,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19567987.mp3,20.736
common_voice_fa_19914897,02891c7f20efefaece0df2cce7f74e0fedb8bd47d2930a6c44b7774e277feb785e4b8ef237697c8df19bdb5f747f2582955a79073d602a21a87fc222316bff22,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19914897.mp3,13.536
common_voice_fa_21100064,02891c7f20efefaece0df2cce7f74e0fedb8bd47d2930a6c44b7774e277feb785e4b8ef237697c8df19bdb5f747f2582955a79073d602a21a87fc222316bff22,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_21100064.mp3,11.88
common_voice_fa_19242738,cf93f70ee2907c347a16ff0a4998e472a1482162f42b41124b04f75c3baa9836c4a414b11f9d1c797c0801836536c20b6e3f6bfd4d5664e639022398890a0ce9,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19242738.mp3,10.8
common_voice_fa_20096537,975cc87153d1e89a89b3cfaaaf86e6a22178b552bd093b155be7b5cb70cf7f545970ae4f07d657bd6d80bebc60365b108a12f6c04270349e66bed3b7d6557c87,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20096537.mp3,12.096
common_voice_fa_18548105,f5d7c99c050a84516b048dcd2bbd30aea745aa410aa1001b41f47090c791bcf042e41326a98e39b5e518063dd8b3b339598a67ff971f788b3f63e7469c491a59,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18548105.mp3,26.28
common_voice_fa_18574471,9154dcede5f5fc836503535456ea1b8b4583d8a6c29ee2940ede3eb1de6949c813acf1bbbdbdf601c0c29c87d5a9baa8e3fb567c865ea9284826c08c0facdb00,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18574471.mp3,11.376
common_voice_fa_20166218,d592975b00c8ca33126019fb3114167ac72c39cc488f34e01347fac42c2f351536937e6e07cddc17ba4e53a027671b767ee418b2c8dd8a2928459ff7c322abfe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20166218.mp3,13.464
common_voice_fa_20070553,975cc87153d1e89a89b3cfaaaf86e6a22178b552bd093b155be7b5cb70cf7f545970ae4f07d657bd6d80bebc60365b108a12f6c04270349e66bed3b7d6557c87,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20070553.mp3,14.904
common_voice_fa_19312541,0d358649ded3baf7f476eeb2ba44fc2cfc195824b0294fcb4a2059c4e6a2e6ab1aede4dd71f5df11fb4550d6db6ee9e45244180d9692ea897afb86cc0471caa0,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19312541.mp3,10.44
common_voice_fa_19445905,290ae5c82cced84ccb718b1cb54f0d2023266fe77d3d25346ba823c7e1b575274e3c5e108364f183bb962da5b587508c57f1e8876bc295fd9856918b18077fd6,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19445905.mp3,8.136
common_voice_fa_21275435,00243bfe65b613056abfcfc01852fe62351a6c337b75edde51a8a34aad37035cb3490a828ee36934598c1b4afd2966f2a0812ecd3ba39616a459484b1afbe721,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_21275435.mp3,13.104
common_voice_fa_18611227,f08272b59a5ecf17ec34c2564f499e0e1e09f5877c97178cbab4ffb8d351e10e0a261a84635caaff174fb0bc2c6b0e6224b3ce051810ddcdfd19a5c2a502ab99,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18611227.mp3,10.296
common_voice_fa_20980185,b7a0df898dc6e9c8d114c718a0326b22b01dd4a2c69f44356bb394acb7821e72a2c9cb9691d855d836b2af0a360df11c15355fc066a0b5d93a56100a79e45341,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20980185.mp3,7.2
common_voice_fa_19006362,2073dcc29d2a31c5e507b08002c4a6da762de038f2e19f0fc81a2e05c382b6bd181347b358b642da68aef95adf7cadce1643796be41f10da495877aaf52f78d1,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19006362.mp3,8.784
common_voice_fa_20318400,02891c7f20efefaece0df2cce7f74e0fedb8bd47d2930a6c44b7774e277feb785e4b8ef237697c8df19bdb5f747f2582955a79073d602a21a87fc222316bff22,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20318400.mp3,17.28
common_voice_fa_19438902,71fc987658d6cbb54327eb18d03a272d416b34032c9b62e6c20f28cddae03a46e1e19022d2dcb5eac08c89b99b0c8147c7a79a5c755fb854a1ad337bca319c5f,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19438902.mp3,15.12
common_voice_fa_22251393,b0a4ce4e95597b2b13da9eea398c5531c827cdb7b6b830085e13b85f3473705767422adf5c9dde661b7e91e3eff1813e82047b296a8b7afaa62bf9ae3f5eb42e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_22251393.mp3,21.816
common_voice_fa_19208423,189b744b004a39f901106d7345598da8f79fe9f348c21207edf4a93f3102c4a61d7ed6c5c8e3439b84ec0d7c6a417aada2ce85fc737061e14de051b0662ca851,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19208423.mp3,9.0
common_voice_fa_20070624,975cc87153d1e89a89b3cfaaaf86e6a22178b552bd093b155be7b5cb70cf7f545970ae4f07d657bd6d80bebc60365b108a12f6c04270349e66bed3b7d6557c87,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20070624.mp3,6.984
common_voice_fa_20165298,045313dea664e9b5cfc4bd4b0211b1517740f736ca6204255180d0216644a3b23da079514e084f3562fb92e41f853d14c82bb8c8b9241aa190c7509133573655,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20165298.mp3,7.344
common_voice_fa_19547250,0e1c925e551c965ece56a66e117c34492649a3c154f0a826cc6a39ee111fedd9e2c9b7b1cdc5673513aa071990587ca1702e73e8d18e34db0372a51aa408b479,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19547250.mp3,5.616
common_voice_fa_19221742,b7a4741d18dc0aa973c8d0370f659668b9edb9ee46624ee8a74cade5c9d8ed572f68dade33780e3948fc75a130e19b8e4c2646656ba41777a99c52f5359d1302,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19221742.mp3,7.2
common_voice_fa_20683287,f75ff965cfbcf1796261a06c983ea8cbb49c38669a0ffe43f6215717e209429215e2b3e4687479719021a29c4c38556114516a8d23c4a4638fb849f3d71494ed,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20683287.mp3,11.16
common_voice_fa_19673576,0af90c28d4c93c7eb4d8c270ba4a322aa20dfc27977ec913a3be6a9c1f2241fc46c233eb07b70bb1ffdc7c270dca3096649756e7a05e1a234f6afc565974bc41,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19673576.mp3,8.064
common_voice_fa_18638102,449348da1a2e632755581e944cec56115839dd5d2c48b81b5bea65042fba9145e397dd730fec03ddfaea7b33d34b9a1a85362c3f7af49fc82f1f299563564164,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18638102.mp3,11.016
common_voice_fa_19339879,d149cb8db68cdc9f7d087d3d1ecee96ef065c749af6fd63dbf919a5ee620e7e14d04e5c522949bb00388d0334d3c73078491ef3ff12b041002df8832a4b72bbf,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19339879.mp3,6.336
common_voice_fa_20136448,d592975b00c8ca33126019fb3114167ac72c39cc488f34e01347fac42c2f351536937e6e07cddc17ba4e53a027671b767ee418b2c8dd8a2928459ff7c322abfe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20136448.mp3,10.944
common_voice_fa_25823892,b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_25823892.mp3,3.744
common_voice_fa_19326928,d149cb8db68cdc9f7d087d3d1ecee96ef065c749af6fd63dbf919a5ee620e7e14d04e5c522949bb00388d0334d3c73078491ef3ff12b041002df8832a4b72bbf,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19326928.mp3,12.744
common_voice_fa_20120946,d592975b00c8ca33126019fb3114167ac72c39cc488f34e01347fac42c2f351536937e6e07cddc17ba4e53a027671b767ee418b2c8dd8a2928459ff7c322abfe,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20120946.mp3,9.216
common_voice_fa_20175116,08e132d1adf9e3ff20ec75f6611d5254f51108807c01b6460c0ab67f4fc458b81a2d206090b68c106fd70ba7a3475faebb2569e3efb0c2c6b18218405bcc7e39,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20175116.mp3,16.128
common_voice_fa_18781792,65b851084ad5cf4a695c6c54550f39f844e8419d4a66eaf80326cf5a56ff5e9115b32842e6f82263187ddfe3e8c5f8c437ce688cdeed015c476408d4a093c065,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_18781792.mp3,11.16
common_voice_fa_21579219,afa9c1857201a2ef52d136828458b41ca16d7a7e27cfc4b1b95703632f85a438877cb06c5f023b1d9482ab937586f2a81ad79452ca85c6bdfa8456f66dee96bc,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_21579219.mp3,18.72
common_voice_fa_19345157,98b79931b4ba6bb4df61b8cd86f5f5d9468db765b6e23ae85cf37311c0d983c0316484f318ca5d00369dfd213c92914faf8c9a72d6501fe8d709d420b5739839,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19345157.mp3,10.368
common_voice_fa_19210789,c5452645ce87263d755f3668fe07b49ffd3a332f8975bdc7ada470d8fe41ebefe8b7eebe30afe36a008b8ec8ce5d92ecf64245bb7296a40757e048f237181cb3,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19210789.mp3,10.224
common_voice_fa_24028772,b66de0d6017a4a2a656a8fc6bbe710ad496d33ab529a464898af0bf7a255b806f063722a7e3c211860dbf4edbc58db8fa0881e31a9a2f3de5e135af2e88b322e,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_24028772.mp3,6.12
common_voice_fa_19055190,cdeaa82ace1418ac5dd5b612d955ba8949291632a124d75b23434539396f3a5cd8d844090abb0b1fb2d188d33eab1587eb01b289d468a4dbc7982b851129e6f2,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19055190.mp3,9.72
common_voice_fa_26427273,d126fa5f92be4d999ddf42422e34b1d58211544b8b6ca08d8a565479a1deb111cf8d1a70a43db47a5a0149efa95dbf197408f4a357a2474dbb84ee8361dea82c,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_26427273.mp3,7.128
common_voice_fa_21577496,f112d31c20d0d8a7d912f953295f8e6db61191423290e467a065b9e2597b21c8e37293bfca24d0584cb84f82a98a9509ea679714e5698b0853438080999dcaef,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_21577496.mp3,10.008
common_voice_fa_19506908,3af4c7b4ce13322c744b72f5ece438fc88630515a5b960951c36d717163275eba48bde0863bf65315763af437debf37fad0fe1e4d386ed048deea2b5517ad6c5,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19506908.mp3,15.84
common_voice_fa_19845197,e120c9de164ff0eec4f0a430feb78237a5379334dece9091b45affc5b6168a5a85466a9266e40d7fcccba9e66fece1b3d1f121bb2a32cdff433ec5f9d0cad590,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19845197.mp3,12.744
common_voice_fa_20051512,cb9a12f7b626240f7d2a81750e611d2c584b1bb8703e2f97348bf6c805a1c65a6f6985c1cec2a45447729c297c894567aec05eafef7fc64f89fb15abaeca847d,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20051512.mp3,9.72
common_voice_fa_20560877,290ae5c82cced84ccb718b1cb54f0d2023266fe77d3d25346ba823c7e1b575274e3c5e108364f183bb962da5b587508c57f1e8876bc295fd9856918b18077fd6,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20560877.mp3,7.632
common_voice_fa_19770177,6a081397d21b0b7db5a230f650ed9709c27352565d1bb4a799a6b7fd250b36789b076301935fd8ef08da19a330378a7d0c9ad619a55421afbb65e54db364d58b,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19770177.mp3,12.312
common_voice_fa_21141680,02891c7f20efefaece0df2cce7f74e0fedb8bd47d2930a6c44b7774e277feb785e4b8ef237697c8df19bdb5f747f2582955a79073d602a21a87fc222316bff22,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_21141680.mp3,11.88
common_voice_fa_19471513,9a81549f72e0a7f31e617f66ae778890275a1ba48abb6296312e9f96335ed07f9248dbecc95efe212fffe5f7b33691c1e7ca2dbb41ec63c66ad20c67bc308394,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19471513.mp3,23.976
common_voice_fa_19223479,38f0f508ad55d646d91f283275bfcd7d606422f9e55ec205ab8eef3403ff13ddb58f7063f615a4c9607b49c2ee7b8a4fc19e16fa8b4ec7cc8ebdd549f1b17fb6,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19223479.mp3,24.408
common_voice_fa_19892168,815df4a0b70c2f2a5b2f285defdea4892a71f5d98160bb78033260f8127662a31e119ddaea1eb0deb378f248fc838e5fda68e106886249978014f03e0a70b47b,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19892168.mp3,10.656
common_voice_fa_19131034,587c848b8a7c09af3052532efd5a75fe07fc0b219a6e3ce65b2d078f62572b825ca4b3baf9f986eb64c0694e3406ee1fb9b15a23354a45116334c06b87ddd774,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19131034.mp3,7.272
common_voice_fa_19239159,0e1c925e551c965ece56a66e117c34492649a3c154f0a826cc6a39ee111fedd9e2c9b7b1cdc5673513aa071990587ca1702e73e8d18e34db0372a51aa408b479,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19239159.mp3,7.344
common_voice_fa_20083222,815df4a0b70c2f2a5b2f285defdea4892a71f5d98160bb78033260f8127662a31e119ddaea1eb0deb378f248fc838e5fda68e106886249978014f03e0a70b47b,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_20083222.mp3,6.984
common_voice_fa_19232105,fc505c740e842d60df9633350723fca489d779f15b15e0904f1063f26f03b50155f1719b1d2b79e5284eb36495b1708e6926a2d9d7e4d6de67cc9abc959eb91f,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_19232105.mp3,13.68
common_voice_fa_23651831,c47d81ad91939afc915c747c5a6a562cd7a6bd6ba7394ce7a4f5f14b3253ee4bda1a01c129e933acc7534ddf040bc1736e07297e83d49a4e213253e4547d6869,$data_root/cv-corpus-7.0-2021-07-21/fa/clips/common_voice_fa_23651831.mp3,16.416
